GuestName,Comment,Rating,ReviewDate,Source,Language
tamer kantarci,"Fantastic second stay!

This is our second time here – the first time we had a sea view room, this time a club room. Both times it was very clean and comfortable. The selection of food and drinks is incredibly diverse! The Adira Hotel is highly recommended: very green grounds and extremely friendly staff. We'll definitely be back!",5,2026-06-12T18:45:00Z,Import,en
Çiğdem Şimşek,"The hotel was very nice overall, the food, the staff, the facilities, the restaurants. I would recommend it to everyone.",5,2026-06-12T13:25:00Z,Import,en
Радка Предова,"For the second year we are resting in the hotel and again we really liked it! I would say that the food is better and more varied than last year.
The team from the bartenders and waiters to the maids are smiling and polite.
The animators again did not let us get bored, tireless young people, cheerful and smiling. I want to note the most charming Alina Popova- bo- bo- bo- bochaaa, charming and beautiful! Since as I said last year we were also with you and watched the show ""Mr. Adora"" I was unpleasantly surprised that this year was the same as the previous one. New games can be invented, it can be upgraded so that it is interesting every time.",5,2026-06-12T08:05:00Z,Import,en
Andrei Gheorghitoiu,"I recommend this hotel, from accommodation, service and food, everything is 5 stars.",5,2026-06-12T02:45:00Z,Import,en
Janis Jeck,Changing rooms once but then everything was fine. In the à la carte restaurant Mezzetto there was a beautiful service from all the waiters and the waitrsses. The service was so nice and I would recommend it to everyone.,5,2026-06-11T21:25:00Z,Import,en
Emre Redzheb,We are satisfied with the vacation. The staff is kind and helpful. The atmosphere and the food in the A La Carte restaurant were great.,5,2026-06-11T16:05:00Z,Import,en
Julija Cherevko,"We immediately arrived at the hotel. The reception area was a bit uninspiring with its simple appearance, but don't jump to conclusions – the hotel is very nice, everything is clean, the room is beautiful and spacious, modern, and the air conditioning and Wi-Fi are excellent, even on the beach. The food is excellent (thanks to the wonderful team at the à la carte restaurant ""Sehrazad"" – we highly recommend it; it was delicious and the service was excellent, with a view of the entire area from the top floor of the hotel). A huge thank you to the entire hotel staff, everyone was friendly and helpful. We'd like to highlight Ida from the guest relations department – ​​she's very warm and professional, as well as Mucahit, Ismail, Suleyman, and Cici.
Special thanks to Arina from the animation team – she gave us a ton of information and helped us with everything. All the bartenders, the people who tend to the hotel's flowers, the people who clean the grounds, the beach, the rooms, etc. are all great.
Thanks to the hotel administration for such excellent staff, a bonus to everyone!!!!
We'll be back!",5,2026-06-11T10:45:00Z,Import,en
Guzelya Lugmanova,"This is our second time staying at the hotel. Delicious, varied food, clean rooms, a nice beach, and a great kids' club.",5,2026-06-11T05:25:00Z,Import,en
Simone Ramsauer,We just had a very good meal at Mezzetto,4,2026-06-11T00:05:00Z,Import,en
Hasan Taskin,"The hotel was generally clean and hygienic, the rooms were equally clean and spacious, the beaches and location were fantastic. The service was excellent, we had a wonderful holiday. I especially thank the guest relations department for their superb attention. We are definitely planning to come back next year.",5,2026-06-10T18:45:00Z,Import,en
Ayten Zenginöz,"We are satisfied, everything is good, great service, friendly staff, everything was good but Sevilay and Doğu were the best",5,2026-06-10T13:25:00Z,Import,tr
Issam Chatila,"Very friendly and helpful staff, beautiful facilities, clean, good food, highly recommended.",5,2026-06-10T08:05:00Z,Import,en
Tuğba Alçelik,"The hotel is simply wonderful, and the staff are generally attentive and friendly. I will definitely return. I'm deducting one point because of an incident I experienced with a staff member around 10:30 on the 21st while having breakfast. We were about to have breakfast, and I took a plate from the next table for my baby. A young woman with black hair and no ID badge took the plate from me and angrily said, ""That's our bosses' table."" I was shocked and asked what I should do. She pointed to the plate next to mine. My intention was to take the plate closest to me because I had a baby. I didn't want to get into an argument, but being scolded like that was extremely upsetting. Do your bosses get angry about the lack of service or the lack of plates? It was very hurtful.",4,2026-06-10T02:45:00Z,Import,en
995erkang,"We had a wonderful family vacation. The hotel was clean, the staff were friendly, and the activities for children were fantastic. The food was delicious, and there were options suitable for all age groups. We would definitely recommend it for families.",4,2026-06-09T21:25:00Z,Import,en
carolinelH3273HO,"Spent a week here at the end of July 2025. ||+|The pool was a nice temperature, large with plenty of space and a depth of 2 meters in some places which was a big plus. |The food was superb, well-cooked, tasty and there was plenty to choose …",4,2026-06-09T16:05:00Z,Import,en
Владимир Корнев,"Good evening everyone. This is our second time here. The grounds are beautiful, spacious, and lush. The sea is always clean and warm. The beach is sandy. There are always plenty of sun loungers. There's practically no free time left, thanks to the wonderful entertainment staff. Interesting and fun competitions are guaranteed. Children can be accommodated, if possible. I highly recommend it to everyone. We'll definitely be back!",5,2026-06-09T10:45:00Z,Import,en
Андрей Панкратов,"The hotel is wonderful. It's a family vacation. The food is varied, the sea is very comfortable. The pool is superb. I recommend it to everyone. Great World Cup. Excellent value for money. The manager, Melek, was very helpful with the selection and support.",5,2026-06-09T05:25:00Z,Import,en
Razvan Sava,"Good service, nice place to stay.",5,2026-06-09T00:05:00Z,Import,en
Леонид Кисляков,"The hotel is wonderful. Believe me, there's plenty to compare it to. The beach is beautiful, the staff is responsive, and the food is a whole other story. There's something for every taste. The hotel is great for families with children, with plenty of children's activities and events. Overall, the hotel deserves its 5 stars. I'd love to come back again.",5,2026-06-08T18:45:00Z,Import,en
Rapenqel,"At that price, you know what you're getting into. I have no complaints, although you can't really call it service at this hotel, because there isn't any. But that's okay, at least you have peace and quiet 😂 Lots of entertainment and activities, which we really enjoyed. Plenty of sports activities to choose from, and lots for kids. The food isn't anything special, but there's a decent selection, so you won't go hungry. The alcoholic drinks, however, are undrinkable because they're all fake and simply don't resemble the cocktails you'd expect. But for a cheap all-inclusive holiday, it's perfectly adequate :)",4,2026-06-08T13:25:00Z,Import,en
deep eyes,"A wonderful hotel, close to the airport. The food is varied and available almost 24/7. The rooms and grounds are clean and spotless. We had a chance to try the restaurant on the 4th floor; I recommend it to everyone; the food is delicious and the service is attentive.",5,2026-06-08T08:05:00Z,Import,en
Maxim Cipes,"We had a wonderful evening on the terrace at the Adora Hotel. We loved the Mediterranean cuisine at the Shehrazat restaurant—everything was delicious and well-prepared. We especially want to highlight the magnificent view and cozy atmosphere.

Special thanks to the team: Mucahit, Dervis, Suleyman, and Cici. Thanks to Ida from Guest Relations for her attention.

Special thanks to the staff for their attentive and friendly service. Everyone was very helpful, polite, and made our evening truly special.

Thanks to the entire team for the excellent service and a wonderful stay. We were very satisfied and would love to come back!",5,2026-06-08T02:45:00Z,Import,tr
Татьяна Казанова,"This year, we're staying at this hotel for the first time. The experience was fantastic – the sandy beach is crucial for our vacation – my mother is 86, so easy access to the sea is essential. My sister, nephew, and I only meet once a year, and we live in different countries. It's so nice to meet in such a welcoming atmosphere – excellent service, comfortable rooms, and a superb chef. We'll definitely be back. We tried the Mediterranean restaurant and had a wonderful experience. We're especially grateful to Ida and Mucahit, Dervis, Suleyman, Cici, and Yusuf. I hope management recognizes their excellent work with a bonus.",5,2026-06-07T21:25:00Z,Import,en
---------,"Fantastic location, food, and service. Definitely will come again! Highly recommend to all. Especially I want to highlight the accessibility! My son broke his leg a day before our vacation, the hotel provided a wheelchair, and the cart for the beach.
The view from Sehrazat restaurant is breathtaking! Fantastic crew Mucahit,Dervis,Suleyman,Cici!",5,2026-06-07T16:05:00Z,Import,en
Sylvia Florian,It's simply wonderful here. I'd love to come back again and again ❤️❤️❤️,5,2026-06-07T10:45:00Z,Import,en
Maria Schubert,"The service is absolutely top-notch! The waiters are incredibly friendly, especially Veysi Garson and Can, who are so dedicated and attentive. We highly recommend this hotel and will definitely be back!",5,2026-06-07T05:25:00Z,Import,en
